address,packet_id,rssi,count,rx_speed,tx_speed,last_time_elapsed,total_time_elapsed,timestamp
f0:91:27:6b:7a:0a,13797,-27,4242,268.46,82.54,95,1138819,1341273
f0:91:27:6b:7a:0a,13803,-33,4243,268.53,82.55,567,1139386,1341840
f0:91:27:6b:7a:0a,13804,-29,4244,268.49,82.55,94,1139480,1341934
f0:91:27:6b:7a:0a,13805,-25,4245,268.45,82.55,93,1139573,1342027
f0:91:27:6b:7a:0a,13808,-33,4246,268.45,82.55,275,1139848,1342302
f0:91:27:6b:7a:0a,13813,-33,4247,268.50,82.55,461,1140309,1342763
f0:91:27:6b:7a:0a,13826,-29,4248,268.72,82.56,1196,1141505,1343959
f0:91:27:6b:7a:0a,13828,-29,4249,268.69,82.56,175,1141680,1344134
f0:91:27:6b:7a:0a,13830,-29,4250,268.67,82.56,180,1141860,1344314
f0:91:27:6b:7a:0a,13831,-27,4251,268.63,82.56,96,1141956,1344410
f0:91:27:6b:7a:0a,13832,-31,4252,268.59,82.57,85,1142041,1344495
f0:91:27:6b:7a:0a,13833,-27,4253,268.55,82.57,88,1142129,1344583
f0:91:27:6b:7a:0a,13834,-25,4254,268.51,82.57,97,1142226,1344680
f0:91:27:6b:7a:0a,13835,-33,4255,268.46,82.57,91,1142317,1344771
f0:91:27:6b:7a:0a,13836,-30,4256,268.42,82.57,87,1142404,1344858
f0:91:27:6b:7a:0a,13838,-30,4257,268.40,82.57,180,1142584,1345038
f0:91:27:6b:7a:0a,13839,-29,4258,268.36,82.57,102,1142686,1345140
f0:91:27:6b:7a:0a,13841,-28,4259,268.34,82.57,186,1142872,1345326
f0:91:27:6b:7a:0a,13842,-33,4260,268.30,82.57,90,1142962,1345416
f0:91:27:6b:7a:0a,13844,-33,4261,268.28,82.57,174,1143136,1345590
f0:91:27:6b:7a:0a,13845,-29,4262,268.24,82.57,91,1143227,1345681
f0:91:27:6b:7a:0a,13852,-33,4263,268.32,82.58,625,1143852,1346306
f0:91:27:6b:7a:0a,13861,-25,4264,268.44,82.58,777,1144629,1347083
f0:91:27:6b:7a:0a,13862,-29,4265,268.40,82.58,87,1144716,1347170
f0:91:27:6b:7a:0a,13864,-29,4266,268.37,82.58,171,1144887,1347341
f0:91:27:6b:7a:0a,13865,-28,4267,268.33,82.58,85,1144972,1347426
f0:91:27:6b:7a:0a,13867,-28,4268,268.31,82.58,178,1145150,1347604
f0:91:27:6b:7a:0a,13876,-33,4269,268.42,82.58,755,1145905,1348359
f0:91:27:6b:7a:0a,13877,-28,4270,268.38,82.58,76,1145981,1348435
f0:91:27:6b:7a:0a,13880,-27,4271,268.38,82.58,259,1146240,1348694
f0:91:27:6b:7a:0a,13883,-27,4272,268.38,82.58,269,1146509,1348963
f0:91:27:6b:7a:0a,13890,-27,4273,268.45,82.58,590,1147099,1349553
f0:91:27:6b:7a:0a,13891,-33,4274,268.41,82.58,81,1147180,1349634
f0:91:27:6b:7a:0a,13898,-25,4275,268.48,82.58,579,1147759,1350213
f0:91:27:6b:7a:0a,13899,-27,4276,268.44,82.58,81,1147840,1350294
f0:91:27:6b:7a:0a,13901,-27,4277,268.41,82.58,167,1148007,1350461
f0:91:27:6b:7a:0a,13902,-33,4278,268.37,82.59,92,1148099,1350553
f0:91:27:6b:7a:0a,13903,-27,4279,268.33,82.59,82,1148181,1350635
f0:91:27:6b:7a:0a,13904,-29,4280,268.28,82.58,74,1148255,1350709
f0:91:27:6b:7a:0a,13914,-27,4281,268.42,82.59,846,1149101,1351555
f0:91:27:6b:7a:0a,13915,-27,4282,268.37,82.59,72,1149173,1351627
f0:91:27:6b:7a:0a,13916,-29,4283,268.33,82.59,83,1149256,1351710
f0:91:27:6b:7a:0a,13917,-27,4284,268.29,82.59,88,1149344,1351798
f0:91:27:6b:7a:0a,13920,-29,4285,268.28,82.59,256,1149600,1352054
f0:91:27:6b:7a:0a,13926,-29,4286,268.34,82.59,489,1150089,1352543
f0:91:27:6b:7a:0a,13927,-27,4287,268.29,82.59,82,1150171,1352625
f0:91:27:6b:7a:0a,13931,-29,4288,268.30,82.58,315,1150486,1352940
f0:91:27:6b:7a:0a,13934,-27,4289,268.30,82.58,244,1150730,1353184
f0:91:27:6b:7a:0a,13935,-29,4290,268.25,82.58,78,1150808,1353262
f0:91:27:6b:7a:0a,13936,-27,4291,268.21,82.58,77,1150885,1353339
f0:91:27:6b:7a:0a,13938,-27,4292,268.18,82.58,164,1151049,1353503
f0:91:27:6b:7a:0a,13941,-27,4293,268.18,82.58,250,1151299,1353753
f0:91:27:6b:7a:0a,13943,-27,4294,268.15,82.58,153,1151452,1353906
f0:91:27:6b:7a:0a,13946,-31,4295,268.15,82.58,252,1151704,1354158
f0:91:27:6b:7a:0a,13960,-31,4296,268.34,82.58,1104,1152808,1355262
f0:91:27:6b:7a:0a,13961,-27,4297,268.30,82.58,79,1152887,1355341
f0:91:27:6b:7a:0a,13969,-33,4298,268.39,82.58,649,1153536,1355990
f0:91:27:6b:7a:0a,13970,-27,4299,268.34,82.58,73,1153609,1356063
f0:91:27:6b:7a:0a,13971,-29,4300,268.30,82.58,83,1153692,1356146
f0:91:27:6b:7a:0a,13972,-31,4301,268.26,82.58,74,1153766,1356220
f0:91:27:6b:7a:0a,13973,-33,4302,268.21,82.58,80,1153846,1356300
f0:91:27:6b:7a:0a,13974,-28,4303,268.17,82.58,85,1153931,1356385
f0:91:27:6b:7a:0a,13976,-34,4304,268.14,82.58,150,1154081,1356535
f0:91:27:6b:7a:0a,13978,-27,4305,268.12,82.58,157,1154238,1356692
f0:91:27:6b:7a:0a,13979,-29,4306,268.07,82.57,77,1154315,1356769
f0:91:27:6b:7a:0a,13987,-33,4307,268.16,82.57,639,1154954,1357408
f0:91:27:6b:7a:0a,14002,-33,4308,268.37,82.57,1192,1156146,1358600
f0:91:27:6b:7a:0a,14003,-27,4309,268.33,82.57,88,1156234,1358688
f0:91:27:6b:7a:0a,14005,-33,4310,268.30,82.57,157,1156391,1358845
f0:91:27:6b:7a:0a,14006,-27,4311,268.26,82.57,73,1156464,1358918
f0:91:27:6b:7a:0a,14007,-29,4312,268.22,82.57,85,1156549,1359003
f0:91:27:6b:7a:0a,14008,-32,4313,268.17,82.57,71,1156620,1359074
f0:91:27:6b:7a:0a,14013,-26,4314,268.20,82.57,411,1157031,1359485
f0:91:27:6b:7a:0a,14020,-27,4315,268.27,82.57,556,1157587,1360041
f0:91:27:6b:7a:0a,14021,-27,4316,268.23,82.57,83,1157670,1360124
f0:91:27:6b:7a:0a,14031,-29,4317,268.35,82.57,805,1158475,1360929
f0:91:27:6b:7a:0a,14035,-33,4318,268.36,82.56,323,1158798,1361252
f0:91:27:6b:7a:0a,14038,-29,4319,268.36,82.56,230,1159028,1361482
f0:91:27:6b:7a:0a,14039,-33,4320,268.31,82.56,81,1159109,1361563
f0:91:27:6b:7a:0a,14047,-33,4321,268.40,82.56,628,1159737,1362191
f0:91:27:6b:7a:0a,14049,-27,4322,268.37,82.56,151,1159888,1362342
f0:91:27:6b:7a:0a,14063,-27,4323,268.56,82.56,1098,1160986,1363440
f0:91:27:6b:7a:0a,14064,-27,4324,268.51,82.56,71,1161057,1363511
f0:91:27:6b:7a:0a,14067,-27,4325,268.51,82.55,239,1161296,1363750
f0:91:27:6b:7a:0a,14097,-29,4326,269.00,82.55,2398,1163694,1366148
f0:91:27:6b:7a:0a,14098,-33,4327,268.96,82.55,85,1163779,1366233
f0:91:27:6b:7a:0a,14099,-29,4328,268.92,82.55,89,1163868,1366322
f0:91:27:6b:7a:0a,14101,-25,4329,268.89,82.55,167,1164035,1366489
f0:91:27:6b:7a:0a,14102,-33,4330,268.85,82.55,89,1164124,1366578
f0:91:27:6b:7a:0a,14108,-27,4331,268.90,82.55,497,1164621,1367075
f0:91:27:6b:7a:0a,14111,-27,4332,268.90,82.55,250,1164871,1367325
f0:91:27:6b:7a:0a,14118,-27,4333,268.97,82.55,559,1165430,1367884
f0:91:27:6b:7a:0a,14119,-29,4334,268.92,82.55,83,1165513,1367967
f0:91:27:6b:7a:0a,14120,-27,4335,268.88,82.55,79,1165592,1368046
f0:91:27:6b:7a:0a,14121,-29,4336,268.84,82.55,79,1165671,1368125
f0:91:27:6b:7a:0a,14124,-27,4337,268.83,82.55,238,1165909,1368363
f0:91:27:6b:7a:0a,14125,-29,4338,268.78,82.55,76,1165985,1368439
f0:91:27:6b:7a:0a,14126,-27,4339,268.74,82.55,87,1166072,1368526
f0:91:27:6b:7a:0a,14131,-33,4340,268.77,82.55,399,1166471,1368925
f0:91:27:6b:7a:0a,14132,-29,4341,268.73,82.55,81,1166552,1369006
f0:91:27:6b:7a:0a,14133,-33,4342,268.69,82.55,89,1166641,1369095
f0:91:27:6b:7a:0a,14134,-27,4343,268.64,82.55,79,1166720,1369174
f0:91:27:6b:7a:0a,14136,-29,4344,268.62,82.55,150,1166870,1369324
f0:91:27:6b:7a:0a,14137,-31,4345,268.57,82.55,84,1166954,1369408
f0:91:27:6b:7a:0a,14141,-27,4346,268.59,82.55,320,1167274,1369728
f0:91:27:6b:7a:0a,14143,-27,4347,268.56,82.55,175,1167449,1369903
f0:91:27:6b:7a:0a,14165,-27,4348,268.91,82.54,1755,1169204,1371658
f0:91:27:6b:7a:0a,14170,-33,4349,268.93,82.54,393,1169597,1372051
f0:91:27:6b:7a:0a,14173,-33,4350,268.93,82.54,253,1169850,1372304
f0:91:27:6b:7a:0a,14182,-29,4351,269.04,82.54,728,1170578,1373032
f0:91:27:6b:7a:0a,14183,-33,4352,268.99,82.54,76,1170654,1373108
f0:91:27:6b:7a:0a,14185,-27,4353,268.97,82.54,155,1170809,1373263
f0:91:27:6b:7a:0a,14186,-29,4354,268.92,82.54,85,1170894,1373348
f0:91:27:6b:7a:0a,14190,-33,4355,268.93,82.54,314,1171208,1373662
f0:91:27:6b:7a:0a,14191,-25,4356,268.89,82.54,81,1171289,1373743
f0:91:27:6b:7a:0a,14195,-27,4357,268.90,82.54,321,1171610,1374064
f0:91:27:6b:7a:0a,14197,-27,4358,268.88,82.54,162,1171772,1374226
f0:91:27:6b:7a:0a,14205,-26,4359,268.97,82.54,647,1172419,1374873
f0:91:27:6b:7a:0a,14206,-27,4360,268.92,82.54,86,1172505,1374959
f0:91:27:6b:7a:0a,14208,-33,4361,268.90,82.54,166,1172671,1375125
f0:91:27:6b:7a:0a,14210,-33,4362,268.88,82.54,164,1172835,1375289
f0:91:27:6b:7a:0a,14211,-27,4363,268.83,82.54,80,1172915,1375369
f0:91:27:6b:7a:0a,14215,-29,4364,268.84,82.53,316,1173231,1375685
f0:91:27:6b:7a:0a,14216,-33,4365,268.80,82.53,80,1173311,1375765
f0:91:27:6b:7a:0a,14219,-27,4366,268.79,82.53,246,1173557,1376011
f0:91:27:6b:7a:0a,14220,-33,4367,268.75,82.54,93,1173650,1376104
f0:91:27:6b:7a:0a,14222,-33,4368,268.73,82.54,165,1173815,1376269
f0:91:27:6b:7a:0a,14223,-25,4369,268.69,82.53,78,1173893,1376347
f0:91:27:6b:7a:0a,14225,-26,4370,268.66,82.53,153,1174046,1376500
f0:91:27:6b:7a:0a,14256,-29,4371,269.17,82.53,2478,1176524,1378978
f0:91:27:6b:7a:0a,14257,-27,4372,269.13,82.53,97,1176621,1379075
f0:91:27:6b:7a:0a,14258,-29,4373,269.08,82.53,74,1176695,1379149
f0:91:27:6b:7a:0a,14259,-29,4374,269.04,82.53,79,1176774,1379228
f0:91:27:6b:7a:0a,14261,-29,4375,269.01,82.53,164,1176938,1379392
f0:91:27:6b:7a:0a,14262,-33,4376,268.97,82.53,77,1177015,1379469
f0:91:27:6b:7a:0a,14263,-29,4377,268.93,82.53,92,1177107,1379561
f0:91:27:6b:7a:0a,14264,-33,4378,268.89,82.53,76,1177183,1379637
f0:91:27:6b:7a:0a,14268,-25,4379,268.90,82.53,322,1177505,1379959
f0:91:27:6b:7a:0a,14270,-27,4380,268.87,82.53,161,1177666,1380120
f0:91:27:6b:7a:0a,14271,-33,4381,268.83,82.53,77,1177743,1380197
f0:91:27:6b:7a:0a,14273,-29,4382,268.81,82.53,175,1177918,1380372
f0:91:27:6b:7a:0a,14274,-32,4383,268.77,82.53,81,1177999,1380453
f0:91:27:6b:7a:0a,14285,-33,4384,268.91,82.53,884,1178883,1381337
f0:91:27:6b:7a:0a,14290,-27,4385,268.94,82.53,400,1179283,1381737
f0:91:27:6b:7a:0a,14291,-29,4386,268.89,82.52,76,1179359,1381813
f0:91:27:6b:7a:0a,14304,-33,4387,269.07,82.52,1033,1180392,1382846
f0:91:27:6b:7a:0a,14305,-27,4388,269.02,82.52,81,1180473,1382927
f0:91:27:6b:7a:0a,14306,-29,4389,268.98,82.52,80,1180553,1383007
f0:91:27:6b:7a:0a,14313,-33,4390,269.04,82.52,547,1181100,1383554
f0:91:27:6b:7a:0a,14314,-27,4391,269.00,82.52,79,1181179,1383633
f0:91:27:6b:7a:0a,14316,-29,4392,268.97,82.52,157,1181336,1383790
f0:91:27:6b:7a:0a,14325,-33,4393,269.07,82.52,704,1182040,1384494
f0:91:27:6b:7a:0a,14326,-27,4394,269.03,82.52,81,1182121,1384575
f0:91:27:6b:7a:0a,14327,-29,4395,268.99,82.52,78,1182199,1384653
f0:91:27:6b:7a:0a,14333,-27,4396,269.04,82.52,490,1182689,1385143
f0:91:27:6b:7a:0a,14334,-27,4397,268.99,82.51,76,1182765,1385219
f0:91:27:6b:7a:0a,14335,-33,4398,268.95,82.51,85,1182850,1385304
f0:91:27:6b:7a:0a,14336,-27,4399,268.91,82.51,72,1182922,1385376
f0:91:27:6b:7a:0a,14337,-29,4400,268.86,82.51,74,1182996,1385450
f0:91:27:6b:7a:0a,14341,-27,4401,268.87,82.51,319,1183315,1385769
f0:91:27:6b:7a:0a,14343,-33,4402,268.85,82.51,160,1183475,1385929
f0:91:27:6b:7a:0a,14344,-27,4403,268.81,82.51,80,1183555,1386009
f0:91:27:6b:7a:0a,14345,-27,4404,268.76,82.51,77,1183632,1386086
f0:91:27:6b:7a:0a,14346,-29,4405,268.72,82.51,78,1183710,1386164
f0:91:27:6b:7a:0a,14347,-31,4406,268.68,82.51,85,1183795,1386249
f0:91:27:6b:7a:0a,14362,-26,4407,268.89,82.51,1207,1185002,1387456
f0:91:27:6b:7a:0a,14364,-27,4408,268.87,82.51,158,1185160,1387614
f0:91:27:6b:7a:0a,14368,-27,4409,268.88,82.51,315,1185475,1387929
f0:91:27:6b:7a:0a,14373,-33,4410,268.91,82.51,411,1185886,1388340
f0:91:27:6b:7a:0a,14376,-27,4411,268.90,82.51,251,1186137,1388591
f0:91:27:6b:7a:0a,14377,-26,4412,268.86,82.51,79,1186216,1388670
f0:91:27:6b:7a:0a,14378,-33,4413,268.82,82.51,83,1186299,1388753
f0:91:27:6b:7a:0a,14380,-27,4414,268.79,82.51,148,1186447,1388901
f0:91:27:6b:7a:0a,14381,-31,4415,268.75,82.51,81,1186528,1388982
f0:91:27:6b:7a:0a,14382,-27,4416,268.71,82.51,84,1186612,1389066
f0:91:27:6b:7a:0a,14396,-33,4417,268.90,82.50,1118,1187730,1390184
f0:91:27:6b:7a:0a,14397,-27,4418,268.86,82.50,72,1187802,1390256
f0:91:27:6b:7a:0a,14399,-29,4419,268.83,82.50,158,1187960,1390414
f0:91:27:6b:7a:0a,14400,-31,4420,268.79,82.50,75,1188035,1390489
f0:91:27:6b:7a:0a,14401,-27,4421,268.74,82.50,82,1188117,1390571
f0:91:27:6b:7a:0a,14402,-29,4422,268.70,82.50,87,1188204,1390658
f0:91:27:6b:7a:0a,14404,-33,4423,268.68,82.50,151,1188355,1390809
f0:91:27:6b:7a:0a,14410,-29,4424,268.72,82.50,473,1188828,1391282
f0:91:27:6b:7a:0a,14411,-33,4425,268.68,82.50,79,1188907,1391361
f0:91:27:6b:7a:0a,14412,-27,4426,268.64,82.50,82,1188989,1391443
f0:91:27:6b:7a:0a,14427,-27,4427,268.84,82.50,1181,1190170,1392624
f0:91:27:6b:7a:0a,14428,-29,4428,268.80,82.50,83,1190253,1392707
f0:91:27:6b:7a:0a,14431,-29,4429,268.79,82.50,240,1190493,1392947
f0:91:27:6b:7a:0a,14432,-27,4430,268.75,82.50,85,1190578,1393032
f0:91:27:6b:7a:0a,14433,-29,4431,268.71,82.50,81,1190659,1393113
f0:91:27:6b:7a:0a,14434,-27,4432,268.67,82.50,92,1190751,1393205
f0:91:27:6b:7a:0a,14442,-29,4433,268.77,82.50,700,1191451,1393905
f0:91:27:6b:7a:0a,14450,-29,4434,268.87,82.50,729,1192180,1394634
f0:91:27:6b:7a:0a,14455,-27,4435,268.92,82.51,466,1192646,1395100
f0:91:27:6b:7a:0a,14457,-27,4436,268.90,82.51,177,1192823,1395277
f0:91:27:6b:7a:0a,14458,-33,4437,268.86,82.51,95,1192918,1395372
f0:91:27:6b:7a:0a,14466,-33,4438,268.96,82.51,736,1193654,1396108
f0:91:27:6b:7a:0a,14467,-27,4439,268.92,82.51,84,1193738,1396192
f0:91:27:6b:7a:0a,14468,-33,4440,268.88,82.52,91,1193829,1396283
f0:91:27:6b:7a:0a,14469,-29,4441,268.84,82.52,94,1193923,1396377
f0:91:27:6b:7a:0a,14470,-27,4442,268.80,82.52,81,1194004,1396458
f0:91:27:6b:7a:0a,14472,-29,4443,268.78,82.52,191,1194195,1396649
f0:91:27:6b:7a:0a,14473,-27,4444,268.74,82.52,89,1194284,1396738
f0:91:27:6b:7a:0a,14481,-29,4445,268.85,82.52,749,1195033,1397487
f0:91:27:6b:7a:0a,14482,-27,4446,268.81,82.52,93,1195126,1397580
f0:91:27:6b:7a:0a,14486,-33,4447,268.83,82.53,370,1195496,1397950
f0:91:27:6b:7a:0a,14487,-29,4448,268.79,82.53,91,1195587,1398041
f0:91:27:6b:7a:0a,14501,-29,4449,269.02,82.54,1301,1196888,1399342
f0:91:27:6b:7a:0a,14506,-25,4450,269.07,82.54,462,1197350,1399804
f0:91:27:6b:7a:0a,14507,-26,4451,269.03,82.54,91,1197441,1399895
f0:91:27:6b:7a:0a,14508,-27,4452,268.99,82.54,93,1197534,1399988
f0:91:27:6b:7a:0a,14509,-33,4453,268.95,82.54,90,1197624,1400078
f0:91:27:6b:7a:0a,14510,-29,4454,268.91,82.54,97,1197721,1400175
f0:91:27:6b:7a:0a,14511,-27,4455,268.87,82.54,89,1197810,1400264
f0:91:27:6b:7a:0a,14528,-33,4456,269.16,82.56,1575,1199385,1401839
f0:91:27:6b:7a:0a,14534,-33,4457,269.22,82.56,550,1199935,1402389
f0:91:27:6b:7a:0a,14566,-31,4458,269.83,82.58,2977,1202912,1405366
f0:91:27:6b:7a:0a,14567,-29,4459,269.79,82.58,94,1203006,1405460
f0:91:27:6b:7a:0a,14568,-27,4460,269.75,82.58,90,1203096,1405550
f0:91:27:6b:7a:0a,14569,-33,4461,269.71,82.59,92,1203188,1405642
f0:91:27:6b:7a:0a,14583,-29,4462,269.92,82.59,1192,1204380,1406834
f0:91:27:6b:7a:0a,14584,-31,4463,269.88,82.59,84,1204464,1406918
f0:91:27:6b:7a:0a,14591,-27,4464,269.95,82.59,601,1205065,1407519
f0:91:27:6b:7a:0a,14593,-27,4465,269.93,82.59,171,1205236,1407690
f0:91:27:6b:7a:0a,14594,-27,4466,269.89,82.59,71,1205307,1407761
f0:91:27:6b:7a:0a,14595,-33,4467,269.84,82.59,85,1205392,1407846
f0:91:27:6b:7a:0a,14596,-27,4468,269.80,82.59,85,1205477,1407931
f0:91:27:6b:7a:0a,14601,-29,4469,269.83,82.59,412,1205889,1408343
f0:91:27:6b:7a:0a,14609,-29,4470,269.92,82.59,668,1206557,1409011
f0:91:27:6b:7a:0a,14611,-27,4471,269.90,82.59,161,1206718,1409172
f0:91:27:6b:7a:0a,14616,-27,4472,269.93,82.59,425,1207143,1409597
f0:91:27:6b:7a:0a,14617,-29,4473,269.89,82.59,85,1207228,1409682
f0:91:27:6b:7a:0a,14630,-31,4474,270.07,82.59,1083,1208311,1410765
f0:91:27:6b:7a:0a,14636,-27,4475,270.13,82.59,504,1208815,1411269
f0:91:27:6b:7a:0a,14641,-27,4476,270.16,82.59,412,1209227,1411681
f0:91:27:6b:7a:0a,14642,-29,4477,270.12,82.59,78,1209305,1411759
f0:91:27:6b:7a:0a,14648,-27,4478,270.16,82.59,483,1209788,1412242
f0:91:27:6b:7a:0a,14649,-33,4479,270.12,82.59,77,1209865,1412319
f0:91:27:6b:7a:0a,14652,-29,4480,270.11,82.59,248,1210113,1412567
f0:91:27:6b:7a:0a,14659,-29,4481,270.18,82.59,551,1210664,1413118
f0:91:27:6b:7a:0a,14662,-29,4482,270.17,82.59,235,1210899,1413353
f0:91:27:6b:7a:0a,14670,-29,4483,270.25,82.59,631,1211530,1413984
f0:91:27:6b:7a:0a,14671,-27,4484,270.21,82.59,89,1211619,1414073
f0:91:27:6b:7a:0a,14680,-25,4485,270.31,82.58,720,1212339,1414793
f0:91:27:6b:7a:0a,14683,-33,4486,270.30,82.58,239,1212578,1415032
f0:91:27:6b:7a:0a,14686,-33,4487,270.30,82.58,236,1212814,1415268
f0:91:27:6b:7a:0a,14687,-27,4488,270.25,82.58,86,1212900,1415354
f0:91:27:6b:7a:0a,14696,-29,4489,270.35,82.58,702,1213602,1416056
f0:91:27:6b:7a:0a,14714,-25,4490,270.61,82.58,1421,1215023,1417477
f0:91:27:6b:7a:0a,14715,-26,4491,270.56,82.58,83,1215106,1417560
f0:91:27:6b:7a:0a,14717,-27,4492,270.54,82.58,162,1215268,1417722
f0:91:27:6b:7a:0a,14718,-33,4493,270.50,82.58,85,1215353,1417807
f0:91:27:6b:7a:0a,14726,-29,4494,270.58,82.57,636,1215989,1418443
f0:91:27:6b:7a:0a,14727,-25,4495,270.54,82.57,88,1216077,1418531
f0:91:27:6b:7a:0a,14728,-29,4496,270.50,82.57,75,1216152,1418606
f0:91:27:6b:7a:0a,14729,-27,4497,270.46,82.57,89,1216241,1418695
f0:91:27:6b:7a:0a,14730,-29,4498,270.41,82.57,82,1216323,1418777
f0:91:27:6b:7a:0a,14731,-33,4499,270.37,82.57,79,1216402,1418856
f0:91:27:6b:7a:0a,14732,-27,4500,270.33,82.57,79,1216481,1418935
f0:91:27:6b:7a:0a,14733,-29,4501,270.29,82.57,83,1216564,1419018
f0:91:27:6b:7a:0a,14741,-31,4502,270.37,82.57,631,1217195,1419649
f0:91:27:6b:7a:0a,14745,-27,4503,270.38,82.57,327,1217522,1419976
f0:91:27:6b:7a:0a,14746,-25,4504,270.34,82.57,74,1217596,1420050
f0:91:27:6b:7a:0a,14748,-31,4505,270.31,82.57,163,1217759,1420213
f0:91:27:6b:7a:0a,14749,-33,4506,270.27,82.57,70,1217829,1420283
f0:91:27:6b:7a:0a,14753,-27,4507,270.28,82.57,323,1218152,1420606
f0:91:27:6b:7a:0a,14754,-29,4508,270.24,82.57,73,1218225,1420679
f0:91:27:6b:7a:0a,14756,-29,4509,270.21,82.57,163,1218388,1420842
f0:91:27:6b:7a:0a,14757,-33,4510,270.17,82.57,76,1218464,1420918
f0:91:27:6b:7a:0a,14759,-29,4511,270.15,82.57,165,1218629,1421083
f0:91:27:6b:7a:0a,14760,-31,4512,270.10,82.57,84,1218713,1421167
f0:91:27:6b:7a:0a,14761,-27,4513,270.06,82.57,77,1218790,1421244
f0:91:27:6b:7a:0a,14763,-30,4514,270.04,82.57,155,1218945,1421399
f0:91:27:6b:7a:0a,14765,-33,4515,270.01,82.57,158,1219103,1421557
f0:91:27:6b:7a:0a,14767,-28,4516,269.99,82.57,158,1219261,1421715
f0:91:27:6b:7a:0a,14768,-29,4517,269.94,82.57,75,1219336,1421790
f0:91:27:6b:7a:0a,14770,-33,4518,269.92,82.57,162,1219498,1421952
f0:91:27:6b:7a:0a,14774,-29,4519,269.93,82.56,317,1219815,1422269
f0:91:27:6b:7a:0a,14775,-33,4520,269.89,82.56,79,1219894,1422348
f0:91:27:6b:7a:0a,14778,-29,4521,269.88,82.56,238,1220132,1422586
f0:91:27:6b:7a:0a,14782,-29,4522,269.89,82.56,320,1220452,1422906
f0:91:27:6b:7a:0a,14786,-27,4523,269.90,82.56,319,1220771,1423225
f0:91:27:6b:7a:0a,14794,-33,4524,269.98,82.56,620,1221391,1423845
f0:91:27:6b:7a:0a,14795,-33,4525,269.94,82.56,81,1221472,1423926
f0:91:27:6b:7a:0a,14799,-29,4526,269.95,82.56,311,1221783,1424237
f0:91:27:6b:7a:0a,14801,-28,4527,269.92,82.56,161,1221944,1424398
f0:91:27:6b:7a:0a,14802,-28,4528,269.88,82.56,79,1222023,1424477
f0:91:27:6b:7a:0a,14803,-33,4529,269.84,82.56,79,1222102,1424556
f0:91:27:6b:7a:0a,14807,-33,4530,269.85,82.56,334,1222436,1424890
f0:91:27:6b:7a:0a,14809,-33,4531,269.83,82.56,173,1222609,1425063
f0:91:27:6b:7a:0a,14812,-27,4532,269.83,82.56,248,1222857,1425311
f0:91:27:6b:7a:0a,14817,-27,4533,269.85,82.56,389,1223246,1425700
f0:91:27:6b:7a:0a,14828,-28,4534,269.99,82.55,877,1224123,1426577
f0:91:27:6b:7a:0a,14831,-25,4535,269.98,82.55,235,1224358,1426812
f0:91:27:6b:7a:0a,14832,-33,4536,269.94,82.55,76,1224434,1426888
f0:91:27:6b:7a:0a,14833,-31,4537,269.90,82.55,84,1224518,1426972
f0:91:27:6b:7a:0a,14834,-27,4538,269.85,82.55,77,1224595,1427049
f0:91:27:6b:7a:0a,14835,-27,4539,269.81,82.55,87,1224682,1427136
f0:91:27:6b:7a:0a,14836,-27,4540,269.77,82.55,84,1224766,1427220
f0:91:27:6b:7a:0a,14837,-29,4541,269.73,82.55,85,1224851,1427305
f0:91:27:6b:7a:0a,14842,-29,4542,269.76,82.55,387,1225238,1427692
f0:91:27:6b:7a:0a,14844,-29,4543,269.73,82.55,165,1225403,1427857
f0:91:27:6b:7a:0a,14845,-33,4544,269.69,82.55,82,1225485,1427939
f0:91:27:6b:7a:0a,14847,-29,4545,269.67,82.55,147,1225632,1428086
f0:91:27:6b:7a:0a,14848,-29,4546,269.62,82.55,83,1225715,1428169
f0:91:27:6b:7a:0a,14850,-27,4547,269.60,82.55,165,1225880,1428334
f0:91:27:6b:7a:0a,14858,-33,4548,269.68,82.55,623,1226503,1428957
f0:91:27:6b:7a:0a,14860,-29,4549,269.66,82.55,165,1226668,1429122
f0:91:27:6b:7a:0a,14861,-27,4550,269.62,82.55,86,1226754,1429208
f0:91:27:6b:7a:0a,14866,-29,4551,269.64,82.55,395,1227149,1429603
f0:91:27:6b:7a:0a,14867,-33,4552,269.60,82.55,79,1227228,1429682
f0:91:27:6b:7a:0a,14868,-27,4553,269.56,82.55,77,1227305,1429759
f0:91:27:6b:7a:0a,14870,-33,4554,269.54,82.55,164,1227469,1429923
f0:91:27:6b:7a:0a,14871,-33,4555,269.49,82.55,75,1227544,1429998
f0:91:27:6b:7a:0a,14872,-27,4556,269.45,82.55,77,1227621,1430075
f0:91:27:6b:7a:0a,14874,-30,4557,269.43,82.55,161,1227782,1430236
f0:91:27:6b:7a:0a,14875,-33,4558,269.39,82.55,75,1227857,1430311
f0:91:27:6b:7a:0a,14876,-29,4559,269.35,82.55,87,1227944,1430398
f0:91:27:6b:7a:0a,14877,-31,4560,269.30,82.54,77,1228021,1430475
f0:91:27:6b:7a:0a,14878,-28,4561,269.26,82.54,83,1228104,1430558
f0:91:27:6b:7a:0a,14879,-29,4562,269.22,82.54,76,1228180,1430634
f0:91:27:6b:7a:0a,14880,-33,4563,269.18,82.54,84,1228264,1430718
f0:91:27:6b:7a:0a,14881,-27,4564,269.14,82.54,85,1228349,1430803
f0:91:27:6b:7a:0a,14883,-33,4565,269.12,82.54,166,1228515,1430969
